,endTime,artistName,trackName,msPlayed
9934,2021-04-23 10:37,24kGoldn,Mood (feat. iann dior),2569
9935,2021-04-23 10:50,24kGoldn,Mood (feat. iann dior),137964
9936,2021-04-23 11:01,24kGoldn,Mood (feat. iann dior),74463
9937,2021-04-23 11:18,24kGoldn,Mood (feat. iann dior),159099
9938,2021-04-23 11:24,24kGoldn,Mood (feat. iann dior),270369
9939,2021-04-23 11:27,24kGoldn,Mood (feat. iann dior),140533
9940,2021-04-23 11:29,24kGoldn,Mood (feat. iann dior),140533
9941,2021-04-23 11:31,24kGoldn,Mood (feat. iann dior),140533
9942,2021-04-23 11:34,24kGoldn,Mood (feat. iann dior),140533
9943,2021-04-23 11:36,24kGoldn,Mood (feat. iann dior),140533
9944,2021-04-23 11:40,Surfaces,Sunday Best,22662
9945,2021-04-23 11:40,24kGoldn,Mood (feat. iann dior),140533
9946,2021-04-23 11:43,24kGoldn,Mood (feat. iann dior),140533
9947,2021-04-23 11:45,24kGoldn,Mood (feat. iann dior),140533
9948,2021-04-23 11:47,24kGoldn,Mood (feat. iann dior),140533
9949,2021-04-23 11:50,24kGoldn,Mood (feat. iann dior),140533
9950,2021-04-23 11:52,24kGoldn,Mood (feat. iann dior),140533
9951,2021-04-23 11:54,24kGoldn,Mood (feat. iann dior),140533
9952,2021-04-23 11:57,24kGoldn,Mood (feat. iann dior),140533
9953,2021-04-23 11:59,24kGoldn,Mood (feat. iann dior),140533
9954,2021-04-23 12:02,24kGoldn,Mood (feat. iann dior),140533
9955,2021-04-23 12:04,24kGoldn,Mood (feat. iann dior),140533
9956,2021-04-23 12:06,24kGoldn,Mood (feat. iann dior),140533
9957,2021-04-23 12:09,24kGoldn,Mood (feat. iann dior),140533
9958,2021-04-23 12:11,24kGoldn,Mood (feat. iann dior),140533
9959,2021-04-23 12:13,24kGoldn,Mood (feat. iann dior),140533
9960,2021-04-23 12:16,24kGoldn,Mood (feat. iann dior),140533
9961,2021-04-23 12:18,24kGoldn,Mood (feat. iann dior),140533
9962,2021-04-23 12:20,24kGoldn,Mood (feat. iann dior),140533
9963,2021-04-23 12:23,24kGoldn,Mood (feat. iann dior),140533
9964,2021-04-23 12:25,24kGoldn,Mood (feat. iann dior),140533
9965,2021-04-23 12:27,24kGoldn,Mood (feat. iann dior),140533
9966,2021-04-23 12:30,24kGoldn,Mood (feat. iann dior),140533
9967,2021-04-23 12:46,24kGoldn,Mood (feat. iann dior),140533
9968,2021-04-23 12:49,24kGoldn,Mood (feat. iann dior),140533
9969,2021-04-23 12:53,24kGoldn,Mood (feat. iann dior),140533
9970,2021-04-23 12:55,24kGoldn,Mood (feat. iann dior),140533
9971,2021-04-23 12:58,24kGoldn,Mood (feat. iann dior),140533
9972,2021-04-23 13:00,24kGoldn,Mood (feat. iann dior),140533
9973,2021-04-23 13:03,24kGoldn,Mood (feat. iann dior),140533
9974,2021-04-23 13:06,24kGoldn,Mood (feat. iann dior),140533
9975,2021-04-23 13:08,24kGoldn,Mood (feat. iann dior),140533
9976,2021-04-23 13:10,24kGoldn,Mood (feat. iann dior),140533
9977,2021-04-23 13:13,24kGoldn,Mood (feat. iann dior),140533
9978,2021-04-23 13:16,24kGoldn,Mood (feat. iann dior),140533
9979,2021-04-23 13:20,24kGoldn,Mood (feat. iann dior),140533
9980,2021-04-23 13:23,24kGoldn,Mood (feat. iann dior),140533
9981,2021-04-23 13:25,24kGoldn,Mood (feat. iann dior),140533
9982,2021-04-23 13:27,24kGoldn,Mood (feat. iann dior),140533
9983,2021-04-23 13:30,24kGoldn,Mood (feat. iann dior),140533
9984,2021-04-23 13:32,24kGoldn,Mood (feat. iann dior),140533
9985,2021-04-23 13:35,24kGoldn,Mood (feat. iann dior),140533
9986,2021-04-23 13:37,24kGoldn,Mood (feat. iann dior),140533
9987,2021-04-23 13:39,24kGoldn,Mood (feat. iann dior),140533
9988,2021-04-23 13:42,24kGoldn,Mood (feat. iann dior),140533
9989,2021-04-23 13:44,24kGoldn,Mood (feat. iann dior),140533
9990,2021-04-23 13:46,24kGoldn,Mood (feat. iann dior),140533
9991,2021-04-23 13:49,24kGoldn,Mood (feat. iann dior),140533
9992,2021-04-23 13:51,24kGoldn,Mood (feat. iann dior),140533
9993,2021-04-23 13:53,24kGoldn,Mood (feat. iann dior),140533
9994,2021-04-23 13:56,24kGoldn,Mood (feat. iann dior),140533
9995,2021-04-23 13:58,24kGoldn,Mood (feat. iann dior),140533
9996,2021-04-23 14:01,24kGoldn,Mood (feat. iann dior),140533
9997,2021-04-23 14:03,24kGoldn,Mood (feat. iann dior),140533
9998,2021-04-23 14:06,24kGoldn,Mood (feat. iann dior),140533
9999,2021-04-23 14:09,24kGoldn,Mood (feat. iann dior),140533
10000,2021-04-23 14:11,24kGoldn,Mood (feat. iann dior),140533
10001,2021-04-23 14:16,24kGoldn,Mood (feat. iann dior),274676
10002,2021-04-23 14:23,Mvndvr,Mind Reader,2441
10003,2021-04-23 14:23,24kGoldn,Mood (feat. iann dior),128897
10004,2021-04-23 14:23,Nathan Evans,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,20313
10005,2021-04-23 14:27,We Architects,Won't Go,182142
10006,2021-04-23 14:30,VINAI,Rise Up (feat. Vamero),182000
10007,2021-04-23 14:33,I.GOT.U,Blue (Da Ba Dee),150720
10008,2021-04-23 14:35,24kGoldn,Mood (feat. iann dior),140533
10009,2021-04-23 14:38,Surfaces,Sunday Best,158571
10010,2021-04-23 14:41,Ashnikko,STUPID (feat. Yung Baby Tate),167317
10011,2021-04-23 14:45,PUBLIC,Make You Mine,233448
10012,2021-04-23 14:54,Lauv,Tattoos Together,99172
10013,2021-04-23 14:57,Lauv,Feelings,189906
10014,2021-04-23 15:00,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),6515
10015,2021-04-23 15:00,Fall Out Boy,Immortals,141910
10016,2021-04-23 15:04,Trevor Daniel,Falling,4208
10017,2021-04-23 15:04,Fall Out Boy,Alone Together,192702
10018,2021-04-23 15:04,Pritam,Ik Vaari Aa,1294
10019,2021-04-23 15:04,NEIKED,Sexual,1404
10020,2021-04-23 15:07,Dan + Shay,Glad You Exist,3657
10021,2021-04-23 15:07,Yoke Lore,Beige,204208
10022,2021-04-23 15:08,Jutes,Cocaine Cinderella,3508
10023,2021-04-23 15:08,Oh Wonder,I Like It When You Love Me,4357
10024,2021-04-23 15:08,John Legend,Wild (feat. Gary Clark Jr.),62221
10025,2021-04-23 15:13,YUNGBLUD,11 Minutes (with Halsey feat. Travis Barker),239507
10026,2021-04-23 15:19,Mohit Chauhan,Tum Ho,316500
10027,2021-04-23 15:24,Pascal Letoublon,Friendships,242015
10028,2021-04-23 15:47,Xavier Rudd,Follow The Sun,113566
10029,2021-04-23 17:34,24kGoldn,Mood (feat. iann dior),140533
10030,2021-04-23 17:35,Surfaces,Sunday Best,1427
10031,2021-04-23 18:07,Surfaces,Sunday Best,1150
10032,2021-04-23 18:07,PUBLIC,Make You Mine,129680
10033,2021-04-23 18:07,Ashnikko,STUPID (feat. Yung Baby Tate),490
10034,2021-04-23 18:23,Surfaces,Sunday Best,249
10035,2021-04-23 18:23,24kGoldn,Mood (feat. iann dior),879539
10036,2021-04-23 18:26,24kGoldn,Mood (feat. iann dior),140533
10037,2021-04-23 18:30,24kGoldn,Mood (feat. iann dior),161673
10038,2021-04-23 22:09,I.GOT.U,Blue (Da Ba Dee),2682
10039,2021-04-23 22:09,We Architects,Won't Go,169318
10040,2021-04-23 22:09,VINAI,Rise Up (feat. Vamero),5078
10041,2021-04-23 22:14,24kGoldn,Mood (feat. iann dior),224211
10042,2021-04-23 22:15,Surfaces,Sunday Best,26745
10043,2021-04-23 22:18,Surfaces,Sunday Best,162917
10044,2021-04-23 22:19,Lauv,Tattoos Together,2668
10045,2021-04-23 22:19,PUBLIC,Make You Mine,2333
10046,2021-04-23 22:19,Ashnikko,STUPID (feat. Yung Baby Tate),29456
10047,2021-04-23 22:21,Lauv,Tattoos Together,10843
10048,2021-04-23 22:21,PUBLIC,Make You Mine,137426
10049,2021-04-23 22:26,24kGoldn,Mood (feat. iann dior),269337
10050,2021-04-23 22:27,Surfaces,Sunday Best,68912
10051,2021-04-23 22:28,24kGoldn,Mood (feat. iann dior),60488
10052,2021-04-23 22:39,Icona Pop,Spa,199819
10053,2021-04-23 22:43,Icona Pop,Spa,199819
10054,2021-04-23 22:44,Icona Pop,Spa,27701
10055,2021-04-23 22:45,Shallou,Begin (feat. Wales),63899
10056,2021-04-23 22:46,Shallou,Mutual Love,12796
10057,2021-04-23 22:46,Shallou,You and Me,30603
10058,2021-04-23 22:46,Shallou,Skin,24245
10059,2021-04-23 22:47,Shallou,Good Together,12998
10060,2021-04-23 22:48,Karma,Intro (I.C.U.),3715
10061,2021-04-23 22:48,Shallou,Begin - Recorded at Spotify Studios NYC,57871
10062,2021-04-23 22:51,KR$NA,Saza-E-Maut,177090
10063,2021-04-23 22:52,Naezy,302,77091
10064,2021-04-23 22:57,Kidshot,Bhot Kuch,32783
10065,2021-04-23 22:57,Fotty Seven,Haan Bhai,8764
10066,2021-04-23 22:57,DIVINE,Disco Rap,4149
10067,2021-04-23 22:57,Emiway Bantai,Emiway (Gully Ka Kutta),268394
10068,2021-04-23 22:57,Raftaar,Sick,2193
10069,2021-04-23 23:02,RAFTAAR,Sheikh Chilli,249575
10070,2021-04-23 23:06,Emiway Bantai,Emiway-Samajh Mein Aaya Kya?,243098
10071,2021-04-23 23:07,Ranveer Singh,Apna Time Aayega,111262
10072,2021-04-23 23:08,Muhfaad,Sach Too Much hai,5051
10073,2021-04-23 23:09,Naezy,Asal Hustle,111662
10074,2021-04-23 23:12,Naezy,Aane De,147871
10075,2021-04-23 23:13,24kGoldn,Mood (feat. iann dior),50119
10076,2021-04-23 23:14,The Yellow Diary,Roz Roz,77100
10077,2021-04-23 23:15,When Chai Met Toast,Ocean Tide,51275
10078,2021-04-23 23:16,Prateek Kuhad,Pause,11004
10079,2021-04-23 23:16,Nikhil D'Souza,People - Hindi Reprise,74843
10080,2021-04-23 23:17,Taba Chake,Blush,61666
10081,2021-04-23 23:17,Abhilasha Sinha,Jab Tum Miley,6861
10082,2021-04-23 23:18,Nida,Butterflies,25891
10083,2021-04-23 23:18,Kevin Fernando,i'll find my way to you tomorrow,27273
10084,2021-04-23 23:19,Anuv Jain,Alag Aasmaan,13622
10085,2021-04-23 23:21,The Local Train,Choo Lo,112786
10086,2021-04-23 23:21,Lauv,Modern Loneliness - Ritviz Remix,13839
10087,2021-04-23 23:37,24kGoldn,Mood (feat. iann dior),16540
10088,2021-04-24 08:25,Lauv,Modern Loneliness - Ritviz Remix,16307
10089,2021-04-24 08:31,Harris Jayaraj,Nenjukkul Peidhidum,341337
10090,2021-04-24 08:32,Ilaiyaraaja,"Unna Nenachu (From ""Psycho (Tamil)"")",15395
10091,2021-04-24 08:34,Surfaces,Sunday Best,2179
10092,2021-04-24 08:34,24kGoldn,Mood (feat. iann dior),140533
10093,2021-04-24 08:36,24kGoldn,Mood (feat. iann dior),140533
10094,2021-04-24 08:39,24kGoldn,Mood (feat. iann dior),140533
10095,2021-04-24 08:41,24kGoldn,Mood (feat. iann dior),140533
10096,2021-04-24 08:43,24kGoldn,Mood (feat. iann dior),140533
10097,2021-04-24 08:46,24kGoldn,Mood (feat. iann dior),140533
10098,2021-04-24 08:48,24kGoldn,Mood (feat. iann dior),140533
10099,2021-04-24 08:51,24kGoldn,Mood (feat. iann dior),140533
10100,2021-04-24 08:53,24kGoldn,Mood (feat. iann dior),140533
10101,2021-04-24 08:55,24kGoldn,Mood (feat. iann dior),140533
10102,2021-04-24 08:58,24kGoldn,Mood (feat. iann dior),140533
10103,2021-04-24 09:00,24kGoldn,Mood (feat. iann dior),140533
10104,2021-04-24 09:02,24kGoldn,Mood (feat. iann dior),140533
10105,2021-04-24 09:05,24kGoldn,Mood (feat. iann dior),140533
10106,2021-04-24 09:07,24kGoldn,Mood (feat. iann dior),140533
10107,2021-04-24 09:09,24kGoldn,Mood (feat. iann dior),140533
10108,2021-04-24 09:12,24kGoldn,Mood (feat. iann dior),140533
10109,2021-04-24 09:14,24kGoldn,Mood (feat. iann dior),140533
10110,2021-04-24 09:15,24kGoldn,Mood (feat. iann dior),29239
10111,2021-04-24 09:19,PUBLIC,Make You Mine,232906
10112,2021-04-24 09:23,PUBLIC,Make You Mine,232906
10113,2021-04-24 09:27,PUBLIC,Make You Mine,232906
10114,2021-04-24 09:31,PUBLIC,Make You Mine,232906
10115,2021-04-24 09:38,PUBLIC,Make You Mine,232906
10116,2021-04-24 09:43,PUBLIC,Make You Mine,232906
10117,2021-04-24 09:48,PUBLIC,Make You Mine,232906
10118,2021-04-24 09:52,PUBLIC,Make You Mine,232906
10119,2021-04-24 09:57,PUBLIC,Make You Mine,232906
10120,2021-04-24 09:58,PUBLIC,Make You Mine,40524
10121,2021-04-24 10:03,Lauv,Tattoos Together,186613
10122,2021-04-24 10:08,Lauv,Feelings,189906
10123,2021-04-24 10:13,Fall Out Boy,Immortals,189386
10124,2021-04-24 10:18,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),186826
10125,2021-04-24 10:21,Fall Out Boy,Alone Together,175239
10126,2021-04-24 10:22,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,1526
10127,2021-04-24 10:22,I.GOT.U,Blue (Da Ba Dee),4861
10128,2021-04-24 10:22,Project 98,Anyway,1580
10129,2021-04-24 10:22,Ofenbach,Wasted Love (feat. Lagique),9062
10130,2021-04-24 10:23,Calax,Illusion,22885
10131,2021-04-24 10:23,Moodygee,Hazy Summerdays,9821
10132,2021-04-24 10:23,Peter Brandenburg,Starlight - Radio Edit,10561
10133,2021-04-24 10:25,Jubin Nautiyal,Wafa Na Raas Aayee,52576
10134,2021-04-24 10:27,24kGoldn,Mood (feat. iann dior),140533
10135,2021-04-24 10:29,24kGoldn,Mood (feat. iann dior),140533
10136,2021-04-24 10:32,24kGoldn,Mood (feat. iann dior),140533
10137,2021-04-24 10:44,24kGoldn,Mood (feat. iann dior),97614
10138,2021-04-24 13:54,24kGoldn,Mood (feat. iann dior),43606
10139,2021-04-24 13:56,24kGoldn,Mood (feat. iann dior),140533
10140,2021-04-24 13:58,24kGoldn,Mood (feat. iann dior),140533
10141,2021-04-24 14:01,24kGoldn,Mood (feat. iann dior),140533
10142,2021-04-24 14:03,24kGoldn,Mood (feat. iann dior),140533
10143,2021-04-24 14:05,24kGoldn,Mood (feat. iann dior),140533
10144,2021-04-24 14:08,24kGoldn,Mood (feat. iann dior),140533
10145,2021-04-24 14:10,24kGoldn,Mood (feat. iann dior),140533
10146,2021-04-24 14:12,24kGoldn,Mood (feat. iann dior),140533
10147,2021-04-24 14:15,24kGoldn,Mood (feat. iann dior),140533
10148,2021-04-24 14:17,24kGoldn,Mood (feat. iann dior),140533
10149,2021-04-24 14:20,24kGoldn,Mood (feat. iann dior),140533
10150,2021-04-24 14:22,24kGoldn,Mood (feat. iann dior),140533
10151,2021-04-24 14:24,24kGoldn,Mood (feat. iann dior),140533
10152,2021-04-24 14:27,24kGoldn,Mood (feat. iann dior),140533
10153,2021-04-24 14:29,24kGoldn,Mood (feat. iann dior),140533
10154,2021-04-24 14:31,24kGoldn,Mood (feat. iann dior),90414
10155,2021-04-24 16:34,24kGoldn,Mood (feat. iann dior),50162
10156,2021-04-24 16:37,24kGoldn,Mood (feat. iann dior),140533
10157,2021-04-24 16:39,24kGoldn,Mood (feat. iann dior),123536
10158,2021-04-24 16:42,Nikhil D'Souza,People - Hindi Reprise,188689
10159,2021-04-24 16:46,The Yellow Diary,Roz Roz,218550
10160,2021-04-24 16:49,Naezy,Aane De,165327
10161,2021-04-24 16:52,Icona Pop,Spa,199819
10162,2021-04-24 16:54,Mvndvr,Mind Reader,144000
10163,2021-04-24 16:56,Nathan Evans,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,116750
10164,2021-04-24 16:59,We Architects,Won't Go,182142
10165,2021-04-24 17:00,I.GOT.U,Blue (Da Ba Dee),5135
10166,2021-04-24 17:00,VINAI,Rise Up (feat. Vamero),6157
10167,2021-04-24 17:02,Surfaces,Sunday Best,5855
10168,2021-04-24 17:02,24kGoldn,Mood (feat. iann dior),140533
10169,2021-04-24 17:03,Ashnikko,STUPID (feat. Yung Baby Tate),20741
10170,2021-04-24 17:06,PUBLIC,Make You Mine,232906
10171,2021-04-24 17:09,Lauv,Tattoos Together,186613
10172,2021-04-24 17:13,Lauv,Feelings,189906
10173,2021-04-24 17:16,Fall Out Boy,Immortals,189386
10174,2021-04-24 17:20,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),186826
10175,2021-04-24 17:24,Fall Out Boy,Alone Together,203413
10176,2021-04-24 17:25,NEIKED,Sexual,65131
10177,2021-04-24 17:28,Trevor Daniel,Falling,159381
10178,2021-04-24 17:34,Pritam,Ik Vaari Aa,274687
10179,2021-04-24 17:37,Yoke Lore,Beige,204208
10180,2021-04-24 17:40,Dan + Shay,Glad You Exist,144533
10181,2021-04-24 17:41,Jutes,Cocaine Cinderella,1152
10182,2021-04-24 17:41,Oh Wonder,I Like It When You Love Me,5600
10183,2021-04-24 17:41,John Legend,Wild (feat. Gary Clark Jr.),40950
10184,2021-04-24 17:42,Mohit Chauhan,Tum Ho,1908
10185,2021-04-24 17:42,Pascal Letoublon,Friendships,7027
10186,2021-04-24 17:42,YUNGBLUD,11 Minutes (with Halsey feat. Travis Barker),13640
10187,2021-04-24 17:46,Xavier Rudd,Follow The Sun,256266
10188,2021-04-24 17:50,Sol Rising,The Journey,145260
10189,2021-04-24 17:54,My Sun and Stars,You Make Me Happy,201942
10190,2021-04-24 18:11,Nick Mulvey,Fever To The Form,79840
10191,2021-04-24 19:10,24kGoldn,Mood (feat. iann dior),111526
10192,2021-04-24 19:12,24kGoldn,Mood (feat. iann dior),76214
10193,2021-04-25 07:34,24kGoldn,Mood (feat. iann dior),140533
10194,2021-04-25 07:36,24kGoldn,Mood (feat. iann dior),140533
10195,2021-04-25 07:38,Surfaces,Sunday Best,5243
10196,2021-04-25 07:38,24kGoldn,Mood (feat. iann dior),79714
10197,2021-04-25 08:05,Surfaces,Sunday Best,14181
10198,2021-04-25 08:05,24kGoldn,Mood (feat. iann dior),271266
10199,2021-04-25 08:05,24kGoldn,Mood (feat. iann dior),3411
10200,2021-04-25 08:10,PUBLIC,Make You Mine,232906
10201,2021-04-25 08:13,PUBLIC,Make You Mine,232906
10202,2021-04-25 08:17,PUBLIC,Make You Mine,232906
10203,2021-04-25 08:21,PUBLIC,Make You Mine,232906
10204,2021-04-25 08:25,PUBLIC,Make You Mine,232906
10205,2021-04-25 08:29,PUBLIC,Make You Mine,232906
10206,2021-04-25 08:33,PUBLIC,Make You Mine,232906
10207,2021-04-25 08:37,PUBLIC,Make You Mine,232906
10208,2021-04-25 08:42,PUBLIC,Make You Mine,232906
10209,2021-04-25 08:46,PUBLIC,Make You Mine,232906
10210,2021-04-25 08:46,PUBLIC,Make You Mine,15653
10211,2021-04-25 08:49,Lauv,Tattoos Together,186613
10212,2021-04-25 08:53,Lauv,Feelings,189906
10213,2021-04-25 08:56,Fall Out Boy,Immortals,189386
10214,2021-04-25 09:00,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),186826
10215,2021-04-25 09:03,Fall Out Boy,Alone Together,203413
10216,2021-04-25 09:07,NEIKED,Sexual,188888
10217,2021-04-25 09:10,Trevor Daniel,Falling,159381
10218,2021-04-25 09:22,Pritam,Ik Vaari Aa,96713
10219,2021-04-25 13:34,Olivia Rodrigo,deja vu,13127
10220,2021-04-25 13:37,Alex Porat,happy for you,180048
10221,2021-04-25 13:41,Lauv,Sad Forever,203520
10222,2021-04-25 13:42,Olivia Rodrigo,All I Want,93493
10223,2021-04-25 13:45,Sasha Sloan,Thoughts,185712
10224,2021-04-25 13:48,Tate McRae,rubberband,110202
10225,2021-04-25 13:52,Kisnou,Vertigo,257454
10226,2021-04-25 13:56,Charlotte Lawrence,Why Do You Love Me,171908
10227,2021-04-25 13:56,Beth McCarthy,She Gets the Flowers,19906
10228,2021-04-25 13:58,Stay Over,Happy,126333
10229,2021-04-25 14:00,Jeremy Zucker,ghosts,99241
10230,2021-04-25 14:01,blackbear,me & ur ghost,87192
10231,2021-04-25 14:05,Lauv,i'm so tired...,162586
10232,2021-04-25 14:06,Olivia Rodrigo,drivers license,62529
10233,2021-04-25 14:08,Tate McRae,lie to me,131612
10234,2021-04-25 14:13,Blake Rose,Lost,234623
10235,2021-04-25 14:18,Sasha Sloan,Runaway,218946
10236,2021-04-25 14:19,FLETCHER,All Love,44078
10237,2021-04-25 14:41,FLETCHER,All Love,7064
10238,2021-04-25 14:44,Jades Goudreault,purple circles,190806
10239,2021-04-25 14:45,Jades Goudreault,purple circles,1224
10240,2021-04-25 14:45,Mako,Murder,16653
10241,2021-04-25 14:45,ODESZA,Just A Memory (feat. Regina Spektor),3049
10242,2021-04-25 14:49,Why Don't We,8 Letters,190026
10243,2021-04-25 14:51,Lauv,"fuck, i'm lonely (with Anne-Marie)",123199
10244,2021-04-25 15:11,Nathan Evans,Wellerman - Sea Shanty,155333
10245,2021-04-25 15:16,Nathan Evans,All I Want,237374
10246,2021-04-25 15:20,Zoe Wees,Control,230880
10247,2021-04-25 15:23,The Wellermen,Wellerman,9101
10248,2021-04-25 15:23,Tom Gregory,Fingertips,125192
10249,2021-04-25 15:23,The Longest Johns,Wellerman,8587
10250,2021-04-25 15:23,Gregory Alan Isakov,Words,6988
10251,2021-04-25 15:25,Gregory Alan Isakov,Words,98077
10252,2021-04-25 15:30,Skylar Grey,Words,306786
10253,2021-04-25 15:31,X Ambassadors,Unsteady,22689
10254,2021-04-25 15:33,Nathan Evans,Wellerman - Sea Shanty,155333
10255,2021-04-25 15:35,Michael Schulte,Stay,71199
10256,2021-04-25 15:47,F.R. David,Words - Original Version 1983,103637
10257,2021-04-25 15:57,John Mayer,Gravity,245826
10258,2021-04-25 15:58,The Lumineers,Sleep On The Floor,46299
10259,2021-04-25 16:00,Ali Gatie,Moonlight,140218
10260,2021-04-25 16:04,Sasha Sloan,Dancing With Your Ghost,197732
10261,2021-04-25 16:05,Kina,Can We Kiss Forever?,18000
10262,2021-04-25 16:08,Nathan Evans,Wellerman - Sea Shanty,155333
10263,2021-04-25 16:10,Ofenbach,Head Shoulders Knees & Toes (feat. Norma Jean Martine),1682
10264,2021-04-25 16:10,Paula Dalla Corte,Someone Better - From The Voice Of Germany,100755
10265,2021-04-25 16:10,Nathan Evans,Wellerman - Sea Shanty / Nathan Evans x ARGULES,7226
10266,2021-04-25 16:12,The Wellermen,Wellerman,134006
10267,2021-04-25 16:15,Milow,Nobody Needs You Like I Do,189257
10268,2021-04-25 16:16,Michael Schulte,For a Second,58214
10269,2021-04-25 16:19,Nathan Evans,Riptide,171811
10270,2021-04-25 16:22,Tungevaag,Knockout,147789
10271,2021-04-25 16:25,Lucas & Steve,Letters,191000
10272,2021-04-25 16:27,Sea Shanty,Wellerman,145161
10273,2021-04-25 16:37,Robin Schulz,All We Got (feat. KIDDO),190218
10274,2021-04-25 17:24,Michael Schulte,All I Need,120112
10275,2021-04-26 10:20,Seori,Lovers In The Night,10622
10276,2021-04-26 10:20,Anna of the North,Lovers,1195
10277,2021-04-26 10:21,Anna of the North,Lovers,46224
10278,2021-04-26 13:22,Handsome Ghost,Weeds,253670
10279,2021-04-26 13:27,Hollow Coves,Evermore,223846
10280,2021-04-26 13:30,Ed Sheeran,Afterglow,185486
10281,2021-04-26 13:34,Harrison Storm,Breathe Again - Acoustic,198381
10282,2021-04-26 13:37,Jensen McRae,Immune,187036
10283,2021-04-26 13:41,flora cash,Soul Mate,237780
10284,2021-04-26 13:45,The Paper Kites,Arms,203560
10285,2021-04-26 13:48,Humbear,Take Your Time,204538
10286,2021-04-26 13:50,Handsome Ghost,Reckless Lover - Acoustic,12826
10287,2021-04-26 13:50,Robby Hecht,The Ones I Love,28849
10288,2021-04-26 13:54,Dustin Tebbutt,Love Is Blind,233071
10289,2021-04-26 13:57,Dermot Kennedy,Power Over Me - Acoustic,200435
10290,2021-04-26 14:02,Lee Henke,Care for Me,251173
10291,2021-04-26 14:04,Jade Bird,Does Anybody Know,85924
10292,2021-04-26 14:05,Molly Tuttle,"Sunflower, Vol. 6",81426
10293,2021-04-26 14:08,The Paper Kites,For All You Give (feat. Lucy Rose),49760
10294,2021-04-26 14:08,Liza Anne,"1,000 Years",102458
10295,2021-04-26 14:12,Rhys Lewis,No Right To Love You - Acoustic,229960
10296,2021-04-26 14:14,Gregory Alan Isakov,San Luis,57009
10297,2021-04-26 14:16,Roo Panes,There's A Place,74967
10298,2021-04-26 14:19,Andrea von Kampen,Let Me Down Easy,188714
10299,2021-04-26 14:21,Ben Abraham,She,113501
10300,2021-04-26 14:25,Mipso,People Change,212853
10301,2021-04-26 14:27,Johnny Drille,Halleluya,119420
10302,2021-04-26 14:31,Vance Joy,Georgia,230506
10303,2021-04-26 14:36,Tori Harper,After Dark,248299
10304,2021-04-26 14:39,Jamie Drake,Everything's Fine,209160
10305,2021-04-26 14:44,Elsmore Carey,Come on Love,272174
10306,2021-04-26 14:48,The National Parks,Wind & Anchor,188493
10307,2021-04-26 14:52,JOSEPH,All,204916
10308,2021-04-26 14:54,Joy Williams,The Trouble with Wanting,140590
10309,2021-04-26 15:09,Joy Williams,The Trouble with Wanting,94996
10310,2021-04-26 15:14,Andrew James,I Can't Keep from Loving You,252013
10311,2021-04-26 15:16,Adam Melchor,Last Time,142664
10312,2021-04-26 15:18,Passenger,The Way That I Love You - Acoustic,87638
10313,2021-04-26 15:20,Hush Kids,Love Is a Made up Word,10147
10314,2021-04-26 15:20,Ed Sheeran,Hearts Don't Break Around Here,79149
10315,2021-04-26 15:21,Scott Helman,Machine,30223
10316,2021-04-26 15:21,Birdtalker,My Lover,47140
10317,2021-04-26 15:21,Jill Andrews,I'm so in Love with You (feat. Seth Avett),17517
10318,2021-04-26 15:22,Allman Brown,Sweetest Thing,17476
10319,2021-04-26 15:24,Tom Francis,Upon These Stones,133459
10320,2021-04-26 15:24,Good Old War,Part of Me,18922
10321,2021-04-26 15:25,Gregory Alan Isakov,Dandelion Wine,3513
10322,2021-04-26 15:25,Lizzie No,Please Don't Change Your Mind,48683
10323,2021-04-26 15:26,Dermot Kennedy,A closeness,40548
10324,2021-04-26 15:27,The Woodlands,Sudden Love - Acoustic,25828
10325,2021-04-26 15:27,The Sweeplings,Hold Me,7729
10326,2021-04-26 15:27,Matt Hartke,Gold,14052
10327,2021-04-26 15:27,Roo Panes,My Sweet Refuge,2574
10328,2021-04-26 15:27,Puzzle Muteson,By Night,11875
10329,2021-04-26 15:28,Leon Bridges,Beyond,12090
10330,2021-04-26 15:28,Roanoke,The Light,22381
10331,2021-04-26 15:28,Billy Raffoul,Dark Four Door,3551
10332,2021-04-26 15:28,Rosie Carney,Awake Me,10955
10333,2021-04-26 15:29,Holley Maher,That's What Makes This House a Home,25185
10334,2021-04-26 15:29,Ira Wolf,Great Divide,12044
10335,2021-04-26 15:29,Nathan Reich,Chandelier Love,33852
10336,2021-04-26 15:30,Fenne Lily,Top to Toe,7927
10337,2021-04-26 15:30,Beta Radio,White Fawn,3568
10338,2021-04-26 15:30,John Paul White,Hate The Way You Love Me,17227
10339,2021-04-26 15:30,Becca Mancari,Golden (Acoustic),11935
10340,2021-04-26 15:30,Molly Parden,Sail on the Water,2875
10341,2021-04-26 15:30,Noah Gundersen,Cigarettes,9906
10342,2021-04-26 15:30,The Ballroom Thieves,Bartering,8184
10343,2021-04-26 15:31,Lola Marsh,In Good Times,27593
